date,county,cholera_cases
2015-06-15,Samburu,2
2015-06-16,Samburu,0
2015-06-17,Samburu,0
2015-06-18,Samburu,0
2015-06-19,Samburu,1
2015-06-20,Samburu,0
2015-06-21,Samburu,1
2015-06-22,Samburu,2
2015-06-23,Samburu,2
2015-06-24,Samburu,1
2015-06-25,Samburu,0
2015-06-26,Samburu,2
2015-06-27,Samburu,0
2015-06-28,Samburu,1
2015-06-29,Samburu,0
2015-06-30,Samburu,1
2015-07-01,Samburu,0
2015-07-02,Samburu,2
2015-07-03,Samburu,1
2015-07-04,Samburu,2
2015-07-05,Samburu,0
2015-07-06,Samburu,0
2015-07-07,Samburu,2
2015-07-08,Samburu,2
2015-07-09,Samburu,0
2015-07-10,Samburu,2
2015-07-11,Samburu,0
2015-07-12,Samburu,2
2015-07-13,Samburu,2
2015-07-14,Samburu,2
2015-07-15,Samburu,1
2015-07-16,Samburu,0
2015-07-17,Samburu,2
2015-07-18,Samburu,1
2015-07-19,Samburu,1
2015-07-20,Samburu,2
2015-07-21,Samburu,0
2015-07-22,Samburu,0
2015-07-23,Samburu,2
2015-07-24,Samburu,0
2015-07-25,Samburu,1
2015-07-26,Samburu,2
2015-07-27,Samburu,2
2015-07-28,Samburu,2
2015-07-29,Samburu,0
2015-07-30,Samburu,0
2015-07-31,Samburu,0
2015-08-01,Samburu,0
2015-08-02,Samburu,0
2015-08-03,Samburu,2
2015-08-04,Samburu,0
2015-08-05,Samburu,0
2015-08-06,Samburu,2
2015-08-07,Samburu,2
2015-08-08,Samburu,0
2015-08-09,Samburu,2
2015-08-10,Samburu,1
2015-08-11,Samburu,0
2015-08-12,Samburu,1
2015-08-13,Samburu,1
2015-08-14,Samburu,0
2015-08-15,Samburu,2
2015-08-16,Samburu,2
2015-08-17,Samburu,2
2015-08-18,Samburu,0
2015-08-19,Samburu,1
2015-08-20,Samburu,1
2015-08-21,Samburu,1
2015-08-22,Samburu,2
2015-08-23,Samburu,2
2015-08-24,Samburu,2
2015-08-25,Samburu,1
2015-08-26,Samburu,1
2015-08-27,Samburu,2
2015-08-28,Samburu,1
2015-08-29,Samburu,1
2015-08-30,Samburu,2
2015-08-31,Samburu,0
2015-09-01,Samburu,1
2015-09-02,Samburu,0
2015-09-03,Samburu,1
2015-09-04,Samburu,2
2015-09-05,Samburu,1
2015-09-06,Samburu,1
2015-09-07,Samburu,2
2015-09-08,Samburu,2
2015-09-09,Samburu,2
2015-09-10,Samburu,0
2015-09-11,Samburu,1
2015-09-12,Samburu,0
2015-09-13,Samburu,0
2015-09-14,Samburu,1
2015-09-15,Samburu,0
2015-09-16,Samburu,2
2015-09-17,Samburu,2
2015-09-18,Samburu,1
2015-09-19,Samburu,2
2015-09-20,Samburu,1
2015-09-21,Samburu,0
2015-09-22,Samburu,2
2015-09-23,Samburu,0
2015-09-24,Samburu,2
2015-09-25,Samburu,0
2015-09-26,Samburu,2
2015-09-27,Samburu,2
2015-09-28,Samburu,2
2015-09-29,Samburu,2
2015-09-30,Samburu,1
2015-10-01,Samburu,0
2015-10-02,Samburu,2
2015-10-03,Samburu,12
2015-10-04,Samburu,1
2015-10-05,Samburu,0
2015-10-06,Samburu,1
2015-10-07,Samburu,0
2015-10-08,Samburu,1
2015-10-09,Samburu,0
2015-10-10,Samburu,2
2015-10-11,Samburu,1
2015-10-12,Samburu,0
2015-10-13,Samburu,1
2015-10-14,Samburu,1
2015-10-15,Samburu,0
2015-10-16,Samburu,7
2015-10-17,Samburu,0
2015-10-18,Samburu,0
2015-10-19,Samburu,1
2015-10-20,Samburu,2
2015-10-21,Samburu,0
2015-10-22,Samburu,1
2015-10-23,Samburu,1
2015-10-24,Samburu,2
2015-10-25,Samburu,1
2015-10-26,Samburu,0
2015-10-27,Samburu,0
2015-10-28,Samburu,1
2015-10-29,Samburu,0
2015-10-30,Samburu,0
2015-10-31,Samburu,1
2015-11-01,Samburu,2
2015-11-02,Samburu,1
2015-11-03,Samburu,2
2015-11-04,Samburu,0
2015-11-05,Samburu,2
2015-11-06,Samburu,1
2015-11-07,Samburu,0
2015-11-08,Samburu,0
2015-11-09,Samburu,0
2015-11-10,Samburu,2
2015-11-11,Samburu,2
2015-11-12,Samburu,0
2015-11-13,Samburu,0
2015-11-14,Samburu,0
2015-11-15,Samburu,0
2015-11-16,Samburu,0
2015-11-17,Samburu,1
2015-11-18,Samburu,0
2015-11-19,Samburu,1
2015-11-20,Samburu,0
2015-11-21,Samburu,1
2015-11-22,Samburu,2
2015-11-23,Samburu,6
2015-11-24,Samburu,1
2015-11-25,Samburu,0
2015-11-26,Samburu,0
2015-11-27,Samburu,0
2015-11-28,Samburu,1
2015-11-29,Samburu,2
2015-11-30,Samburu,1
2015-12-01,Samburu,2
2015-12-02,Samburu,2
2015-12-03,Samburu,1
2015-12-04,Samburu,0
2015-12-05,Samburu,2
2015-12-06,Samburu,2
2015-12-07,Samburu,0
2015-12-08,Samburu,2
2015-12-09,Samburu,0
2015-12-10,Samburu,2
2015-12-11,Samburu,1
2015-12-12,Samburu,2
2015-12-13,Samburu,2
2015-12-14,Samburu,0
2015-12-15,Samburu,2
2015-12-16,Samburu,2
2015-12-17,Samburu,2
2015-12-18,Samburu,0
2015-12-19,Samburu,0
2015-12-20,Samburu,0
2015-12-21,Samburu,0
2015-12-22,Samburu,0
2015-12-23,Samburu,2
2015-12-24,Samburu,2
2015-12-25,Samburu,0
2015-12-26,Samburu,1
2015-12-27,Samburu,1
2015-12-28,Samburu,0
2015-12-29,Samburu,0
2015-12-30,Samburu,1
2015-12-31,Samburu,2
2016-01-01,Samburu,2
2016-01-02,Samburu,2
2016-01-03,Samburu,1
2016-01-04,Samburu,0
2016-01-05,Samburu,1
2016-01-06,Samburu,0
2016-01-07,Samburu,0
2016-01-08,Samburu,1
2016-01-09,Samburu,0
2016-01-10,Samburu,0
2016-01-11,Samburu,0
2016-01-12,Samburu,2
2016-01-13,Samburu,2
2016-01-14,Samburu,2
2016-01-15,Samburu,1
2016-01-16,Samburu,1
2016-01-17,Samburu,2
2016-01-18,Samburu,0
2016-01-19,Samburu,0
2016-01-20,Samburu,0
2016-01-21,Samburu,2
2016-01-22,Samburu,1
2016-01-23,Samburu,2
2016-01-24,Samburu,2
2016-01-25,Samburu,1
2016-01-26,Samburu,2
2016-01-27,Samburu,2
2016-01-28,Samburu,0
2016-01-29,Samburu,2
2016-01-30,Samburu,0
2016-01-31,Samburu,2
2016-02-01,Samburu,1
2016-02-02,Samburu,2
2016-02-03,Samburu,0
2016-02-04,Samburu,1
2016-02-05,Samburu,0
2016-02-06,Samburu,1
2016-02-07,Samburu,1
2016-02-08,Samburu,0
2016-02-09,Samburu,2
2016-02-10,Samburu,2
2016-02-11,Samburu,1
2016-02-12,Samburu,2
2016-02-13,Samburu,2
2016-02-14,Samburu,2
2016-02-15,Samburu,0
2016-02-16,Samburu,2
2016-02-17,Samburu,2
2016-02-18,Samburu,2
2016-02-19,Samburu,0
2016-02-20,Samburu,0
2016-02-21,Samburu,1
2016-02-22,Samburu,0
2016-02-23,Samburu,1
2016-02-24,Samburu,1
2016-02-25,Samburu,1
2016-02-26,Samburu,0
2016-02-27,Samburu,1
2016-02-28,Samburu,1
2016-02-29,Samburu,0
2016-03-01,Samburu,1
2016-03-02,Samburu,1
2016-03-03,Samburu,8
2016-03-04,Samburu,11
2016-03-05,Samburu,0
2016-03-06,Samburu,4
2016-03-07,Samburu,16
2016-03-08,Samburu,26
2016-03-09,Samburu,2
2016-03-10,Samburu,2
2016-03-11,Samburu,0
2016-03-12,Samburu,21
2016-03-13,Samburu,0
2016-03-14,Samburu,1
2016-03-15,Samburu,2
2016-03-16,Samburu,2
2016-03-17,Samburu,1
2016-03-18,Samburu,14
2016-03-19,Samburu,1
2016-03-20,Samburu,2
2016-03-21,Samburu,2
2016-03-22,Samburu,2
2016-03-23,Samburu,7
2016-03-24,Samburu,2
2016-03-25,Samburu,13
2016-03-26,Samburu,22
2016-03-27,Samburu,1
2016-03-28,Samburu,0
2016-03-29,Samburu,0
2016-03-30,Samburu,23
2016-03-31,Samburu,1
2016-04-01,Samburu,7
2016-04-02,Samburu,1
2016-04-03,Samburu,18
2016-04-04,Samburu,14
2016-04-05,Samburu,15
2016-04-06,Samburu,14
2016-04-07,Samburu,11
2016-04-08,Samburu,9
2016-04-09,Samburu,2
2016-04-10,Samburu,2
2016-04-11,Samburu,0
2016-04-12,Samburu,2
2016-04-13,Samburu,2
2016-04-14,Samburu,0
2016-04-15,Samburu,9
2016-04-16,Samburu,17
2016-04-17,Samburu,7
2016-04-18,Samburu,0
2016-04-19,Samburu,3
2016-04-20,Samburu,11
2016-04-21,Samburu,7
2016-04-22,Samburu,12
2016-04-23,Samburu,2
2016-04-24,Samburu,2
2016-04-25,Samburu,13
2016-04-26,Samburu,1
2016-04-27,Samburu,0
2016-04-28,Samburu,10
2016-04-29,Samburu,14
2016-04-30,Samburu,13
2016-05-01,Samburu,0
2016-05-02,Samburu,8
2016-05-03,Samburu,0
2016-05-04,Samburu,16
2016-05-05,Samburu,0
2016-05-06,Samburu,2
2016-05-07,Samburu,0
2016-05-08,Samburu,1
2016-05-09,Samburu,2
2016-05-10,Samburu,24
2016-05-11,Samburu,23
2016-05-12,Samburu,20
2016-05-13,Samburu,2
2016-05-14,Samburu,0
2016-05-15,Samburu,1
2016-05-16,Samburu,0
2016-05-17,Samburu,4
2016-05-18,Samburu,15
2016-05-19,Samburu,15
2016-05-20,Samburu,0
2016-05-21,Samburu,2
2016-05-22,Samburu,1
2016-05-23,Samburu,9
2016-05-24,Samburu,2
2016-05-25,Samburu,2
2016-05-26,Samburu,2
2016-05-27,Samburu,12
2016-05-28,Samburu,22
2016-05-29,Samburu,14
2016-05-30,Samburu,18
2016-05-31,Samburu,6
2016-06-01,Samburu,0
2016-06-02,Samburu,1
2016-06-03,Samburu,0
2016-06-04,Samburu,0
2016-06-05,Samburu,0
2016-06-06,Samburu,1
2016-06-07,Samburu,0
2016-06-08,Samburu,0
2016-06-09,Samburu,2
2016-06-10,Samburu,1
2016-06-11,Samburu,1
2016-06-12,Samburu,2
2016-06-13,Samburu,2
2016-06-14,Samburu,1
2016-06-15,Samburu,0
2016-06-16,Samburu,0
2016-06-17,Samburu,0
2016-06-18,Samburu,1
2016-06-19,Samburu,0
2016-06-20,Samburu,1
2016-06-21,Samburu,0
2016-06-22,Samburu,1
2016-06-23,Samburu,0
2016-06-24,Samburu,1
2016-06-25,Samburu,1
2016-06-26,Samburu,2
2016-06-27,Samburu,0
2016-06-28,Samburu,2
2016-06-29,Samburu,1
2016-06-30,Samburu,2
2016-07-01,Samburu,2
2016-07-02,Samburu,0
2016-07-03,Samburu,1
2016-07-04,Samburu,1
2016-07-05,Samburu,1
2016-07-06,Samburu,1
2016-07-07,Samburu,2
2016-07-08,Samburu,2
2016-07-09,Samburu,0
2016-07-10,Samburu,0
2016-07-11,Samburu,0
2016-07-12,Samburu,2
2016-07-13,Samburu,2
2016-07-14,Samburu,0
2016-07-15,Samburu,2
2016-07-16,Samburu,0
2016-07-17,Samburu,2
2016-07-18,Samburu,1
2016-07-19,Samburu,2
2016-07-20,Samburu,1
2016-07-21,Samburu,1
2016-07-22,Samburu,0
2016-07-23,Samburu,2
2016-07-24,Samburu,2
2016-07-25,Samburu,1
2016-07-26,Samburu,1
2016-07-27,Samburu,1
2016-07-28,Samburu,0
2016-07-29,Samburu,1
2016-07-30,Samburu,2
2016-07-31,Samburu,2
2016-08-01,Samburu,1
2016-08-02,Samburu,1
2016-08-03,Samburu,0
2016-08-04,Samburu,1
2016-08-05,Samburu,2
2016-08-06,Samburu,0
2016-08-07,Samburu,1
2016-08-08,Samburu,2
2016-08-09,Samburu,0
2016-08-10,Samburu,1
2016-08-11,Samburu,1
2016-08-12,Samburu,1
2016-08-13,Samburu,2
2016-08-14,Samburu,1
2016-08-15,Samburu,1
2016-08-16,Samburu,2
2016-08-17,Samburu,0
2016-08-18,Samburu,2
2016-08-19,Samburu,1
2016-08-20,Samburu,2
2016-08-21,Samburu,0
2016-08-22,Samburu,2
2016-08-23,Samburu,1
2016-08-24,Samburu,0
2016-08-25,Samburu,1
2016-08-26,Samburu,1
2016-08-27,Samburu,2
2016-08-28,Samburu,1
2016-08-29,Samburu,1
2016-08-30,Samburu,2
2016-08-31,Samburu,2
2016-09-01,Samburu,1
2016-09-02,Samburu,1
2016-09-03,Samburu,0
2016-09-04,Samburu,1
2016-09-05,Samburu,1
2016-09-06,Samburu,0
2016-09-07,Samburu,0
2016-09-08,Samburu,2
2016-09-09,Samburu,2
2016-09-10,Samburu,0
2016-09-11,Samburu,2
2016-09-12,Samburu,1
2016-09-13,Samburu,1
2016-09-14,Samburu,1
2016-09-15,Samburu,0
2016-09-16,Samburu,2
2016-09-17,Samburu,2
2016-09-18,Samburu,0
2016-09-19,Samburu,0
2016-09-20,Samburu,2
2016-09-21,Samburu,2
2016-09-22,Samburu,1
2016-09-23,Samburu,0
2016-09-24,Samburu,0
2016-09-25,Samburu,1
2016-09-26,Samburu,2
2016-09-27,Samburu,0
2016-09-28,Samburu,1
2016-09-29,Samburu,2
2016-09-30,Samburu,1
2016-10-01,Samburu,0
2015-01-01,Trans Nzoia,1
2015-01-02,Trans Nzoia,1
2015-01-03,Trans Nzoia,0
2015-01-04,Trans Nzoia,0
2015-01-05,Trans Nzoia,1
2015-01-06,Trans Nzoia,2
2015-01-07,Trans Nzoia,0
2015-01-08,Trans Nzoia,0
2015-01-09,Trans Nzoia,1
2015-01-10,Trans Nzoia,1
2015-01-11,Trans Nzoia,2
2015-01-12,Trans Nzoia,2
2015-01-13,Trans Nzoia,0
2015-01-14,Trans Nzoia,0
2015-01-15,Trans Nzoia,1
2015-01-16,Trans Nzoia,2
2015-01-17,Trans Nzoia,2
2015-01-18,Trans Nzoia,0
2015-01-19,Trans Nzoia,2
2015-01-20,Trans Nzoia,2
2015-01-21,Trans Nzoia,1
2015-01-22,Trans Nzoia,1
2015-01-23,Trans Nzoia,1
2015-01-24,Trans Nzoia,2
2015-01-25,Trans Nzoia,0
2015-01-26,Trans Nzoia,0
2015-01-27,Trans Nzoia,1
2015-01-28,Trans Nzoia,2
2015-01-29,Trans Nzoia,0
2015-01-30,Trans Nzoia,0
2015-01-31,Trans Nzoia,2
2015-02-01,Trans Nzoia,1
2015-02-02,Trans Nzoia,0
2015-02-03,Trans Nzoia,1
2015-02-04,Trans Nzoia,1
2015-02-05,Trans Nzoia,0
2015-02-06,Trans Nzoia,0
2015-02-07,Trans Nzoia,0
2015-02-08,Trans Nzoia,1
2015-02-09,Trans Nzoia,0
2015-02-10,Trans Nzoia,1
2015-02-11,Trans Nzoia,0
2015-02-12,Trans Nzoia,0
2015-02-13,Trans Nzoia,2
2015-02-14,Trans Nzoia,0
2015-02-15,Trans Nzoia,0
2015-02-16,Trans Nzoia,1
2015-02-17,Trans Nzoia,2
2015-02-18,Trans Nzoia,0
2015-02-19,Trans Nzoia,2
2015-02-20,Trans Nzoia,1
2015-02-21,Trans Nzoia,2
2015-02-22,Trans Nzoia,2
2015-02-23,Trans Nzoia,2
2015-02-24,Trans Nzoia,2
2015-02-25,Trans Nzoia,2
2015-02-26,Trans Nzoia,2
2015-02-27,Trans Nzoia,1
2015-02-28,Trans Nzoia,2
2015-03-01,Trans Nzoia,1
2015-03-02,Trans Nzoia,7
2015-03-03,Trans Nzoia,9
2015-03-04,Trans Nzoia,0
2015-03-05,Trans Nzoia,1
2015-03-06,Trans Nzoia,13
2015-03-07,Trans Nzoia,6
2015-03-08,Trans Nzoia,15
2015-03-09,Trans Nzoia,2
2015-03-10,Trans Nzoia,1
2015-03-11,Trans Nzoia,0
2015-03-12,Trans Nzoia,13
2015-03-13,Trans Nzoia,13
2015-03-14,Trans Nzoia,0
2015-03-15,Trans Nzoia,0
2015-03-16,Trans Nzoia,0
2015-03-17,Trans Nzoia,2
2015-03-18,Trans Nzoia,0
2015-03-19,Trans Nzoia,15
2015-03-20,Trans Nzoia,20
2015-03-21,Trans Nzoia,15
2015-03-22,Trans Nzoia,10
2015-03-23,Trans Nzoia,11
2015-03-24,Trans Nzoia,0
2015-03-25,Trans Nzoia,9
2015-03-26,Trans Nzoia,13
2015-03-27,Trans Nzoia,1
2015-03-28,Trans Nzoia,1
2015-03-29,Trans Nzoia,0
2015-03-30,Trans Nzoia,1
2015-03-31,Trans Nzoia,7
2015-04-01,Trans Nzoia,1
2015-04-02,Trans Nzoia,1
2015-04-03,Trans Nzoia,10
2015-04-04,Trans Nzoia,9
2015-04-05,Trans Nzoia,25
2015-04-06,Trans Nzoia,6
2015-04-07,Trans Nzoia,11
2015-04-08,Trans Nzoia,1
2015-04-09,Trans Nzoia,0
2015-04-10,Trans Nzoia,9
2015-04-11,Trans Nzoia,10
2015-04-12,Trans Nzoia,2
2015-04-13,Trans Nzoia,0
2015-04-14,Trans Nzoia,13
2015-04-15,Trans Nzoia,17
2015-04-16,Trans Nzoia,16
2015-04-17,Trans Nzoia,0
2015-04-18,Trans Nzoia,9
2015-04-19,Trans Nzoia,2
2015-04-20,Trans Nzoia,2
2015-04-21,Trans Nzoia,1
2015-04-22,Trans Nzoia,21
2015-04-23,Trans Nzoia,11
2015-04-24,Trans Nzoia,0
2015-04-25,Trans Nzoia,17
2015-04-26,Trans Nzoia,2
2015-04-27,Trans Nzoia,14
2015-04-28,Trans Nzoia,18
2015-04-29,Trans Nzoia,17
2015-04-30,Trans Nzoia,0
2015-05-01,Trans Nzoia,2
2015-05-02,Trans Nzoia,1
2015-05-03,Trans Nzoia,16
2015-05-04,Trans Nzoia,0
2015-05-05,Trans Nzoia,1
2015-05-06,Trans Nzoia,1
2015-05-07,Trans Nzoia,18
2015-05-08,Trans Nzoia,14
2015-05-09,Trans Nzoia,20
2015-05-10,Trans Nzoia,2
2015-05-11,Trans Nzoia,21
2015-05-12,Trans Nzoia,16
2015-05-13,Trans Nzoia,8
2015-05-14,Trans Nzoia,9
2015-05-15,Trans Nzoia,2
2015-05-16,Trans Nzoia,0
2015-05-17,Trans Nzoia,14
2015-05-18,Trans Nzoia,0
2015-05-19,Trans Nzoia,0
2015-05-20,Trans Nzoia,28
2015-05-21,Trans Nzoia,18
2015-05-22,Trans Nzoia,0
2015-05-23,Trans Nzoia,7
2015-05-24,Trans Nzoia,11
2015-05-25,Trans Nzoia,1
2015-05-26,Trans Nzoia,15
2015-05-27,Trans Nzoia,17
2015-05-28,Trans Nzoia,1
2015-05-29,Trans Nzoia,15
2015-05-30,Trans Nzoia,2
2015-05-31,Trans Nzoia,1
2015-06-01,Trans Nzoia,0
2015-06-02,Trans Nzoia,1
2015-06-03,Trans Nzoia,1
2015-06-04,Trans Nzoia,1
2015-06-05,Trans Nzoia,0
2015-06-06,Trans Nzoia,0
2015-06-07,Trans Nzoia,0
2015-06-08,Trans Nzoia,2
2015-06-09,Trans Nzoia,0
2015-06-10,Trans Nzoia,2
2015-06-11,Trans Nzoia,0
2015-06-12,Trans Nzoia,2
2015-06-13,Trans Nzoia,0
2015-06-14,Trans Nzoia,0
2015-06-15,Trans Nzoia,0
2015-06-16,Trans Nzoia,2
2015-06-17,Trans Nzoia,2
2015-06-18,Trans Nzoia,2
2015-06-19,Trans Nzoia,1
2015-06-20,Trans Nzoia,2
2015-06-21,Trans Nzoia,0
2015-06-22,Trans Nzoia,1
2015-06-23,Trans Nzoia,2
2015-06-24,Trans Nzoia,0
2015-06-25,Trans Nzoia,1
2015-06-26,Trans Nzoia,0
2015-06-27,Trans Nzoia,0
2015-06-28,Trans Nzoia,1
2015-06-29,Trans Nzoia,0
2015-06-30,Trans Nzoia,1
2015-07-01,Trans Nzoia,1
2015-07-02,Trans Nzoia,2
2015-07-03,Trans Nzoia,1
2015-07-04,Trans Nzoia,1
2015-07-05,Trans Nzoia,2
2015-07-06,Trans Nzoia,2
2015-07-07,Trans Nzoia,1
2015-07-08,Trans Nzoia,0
2015-07-09,Trans Nzoia,1
2015-07-10,Trans Nzoia,2
2015-07-11,Trans Nzoia,2
2015-07-12,Trans Nzoia,1
2015-07-13,Trans Nzoia,0
2015-07-14,Trans Nzoia,2
2015-07-15,Trans Nzoia,0
2015-07-16,Trans Nzoia,2
2015-07-17,Trans Nzoia,2
2015-07-18,Trans Nzoia,1
2015-07-19,Trans Nzoia,0
2015-07-20,Trans Nzoia,0
2015-07-21,Trans Nzoia,0
2015-07-22,Trans Nzoia,0
2015-07-23,Trans Nzoia,2
2015-07-24,Trans Nzoia,0
2015-07-25,Trans Nzoia,0
2015-07-26,Trans Nzoia,1
2015-07-27,Trans Nzoia,2
2015-07-28,Trans Nzoia,1
2015-07-29,Trans Nzoia,0
2015-07-30,Trans Nzoia,2
2015-07-31,Trans Nzoia,2
2015-08-01,Trans Nzoia,0
2015-08-02,Trans Nzoia,1
2015-08-03,Trans Nzoia,0
2015-08-04,Trans Nzoia,0
2015-08-05,Trans Nzoia,2
2015-08-06,Trans Nzoia,0
2015-08-07,Trans Nzoia,0
2015-08-08,Trans Nzoia,2
2015-08-09,Trans Nzoia,2
2015-08-10,Trans Nzoia,1
2015-08-11,Trans Nzoia,0
2015-08-12,Trans Nzoia,1
2015-08-13,Trans Nzoia,0
2015-08-14,Trans Nzoia,2
2015-08-15,Trans Nzoia,1
2015-08-16,Trans Nzoia,2
2015-08-17,Trans Nzoia,1
2015-08-18,Trans Nzoia,1
2015-08-19,Trans Nzoia,2
2015-08-20,Trans Nzoia,0
2015-08-21,Trans Nzoia,0
2015-08-22,Trans Nzoia,1
2015-08-23,Trans Nzoia,2
2015-08-24,Trans Nzoia,1
2015-08-25,Trans Nzoia,1
2015-08-26,Trans Nzoia,2
2015-08-27,Trans Nzoia,0
2015-08-28,Trans Nzoia,2
2015-08-29,Trans Nzoia,2
2015-08-30,Trans Nzoia,2
2015-08-31,Trans Nzoia,2
2015-09-01,Trans Nzoia,0
2015-09-02,Trans Nzoia,0
2015-09-03,Trans Nzoia,0
2015-09-04,Trans Nzoia,2
2015-09-05,Trans Nzoia,2
2015-09-06,Trans Nzoia,0
2015-09-07,Trans Nzoia,0
2015-09-08,Trans Nzoia,1
2015-09-09,Trans Nzoia,2
2015-09-10,Trans Nzoia,2
2015-09-11,Trans Nzoia,2
2015-09-12,Trans Nzoia,2
2015-09-13,Trans Nzoia,1
2015-09-14,Trans Nzoia,1
2015-09-15,Trans Nzoia,2
2015-09-16,Trans Nzoia,0
2015-09-17,Trans Nzoia,0
2015-09-18,Trans Nzoia,2
2015-09-19,Trans Nzoia,0
2015-09-20,Trans Nzoia,1
2015-09-21,Trans Nzoia,1
2015-09-22,Trans Nzoia,1
2015-09-23,Trans Nzoia,2
2015-09-24,Trans Nzoia,1
2015-09-25,Trans Nzoia,1
2015-09-26,Trans Nzoia,0
2015-09-27,Trans Nzoia,1
2015-09-28,Trans Nzoia,2
2015-09-29,Trans Nzoia,2
2015-09-30,Trans Nzoia,1
2015-10-01,Trans Nzoia,1
2015-10-02,Trans Nzoia,2
2015-10-03,Trans Nzoia,2
2015-10-04,Trans Nzoia,2
2015-10-05,Trans Nzoia,0
2015-10-06,Trans Nzoia,1
2015-10-07,Trans Nzoia,1
2015-10-08,Trans Nzoia,2
2015-10-09,Trans Nzoia,2
2015-10-10,Trans Nzoia,2
2015-10-11,Trans Nzoia,0
2015-10-12,Trans Nzoia,0
2015-10-13,Trans Nzoia,2
2015-10-14,Trans Nzoia,2
2015-10-15,Trans Nzoia,1
2015-10-16,Trans Nzoia,0
2015-10-17,Trans Nzoia,1
2015-10-18,Trans Nzoia,2
2015-10-19,Trans Nzoia,2
2015-10-20,Trans Nzoia,1
2015-10-21,Trans Nzoia,2
2015-10-22,Trans Nzoia,1
2015-10-23,Trans Nzoia,1
2015-10-24,Trans Nzoia,1
2015-10-25,Trans Nzoia,0
2015-10-26,Trans Nzoia,2
2015-10-27,Trans Nzoia,2
2015-10-28,Trans Nzoia,2
2015-10-29,Trans Nzoia,1
2015-10-30,Trans Nzoia,1
2015-10-31,Trans Nzoia,15
2015-11-01,Trans Nzoia,2
2015-11-02,Trans Nzoia,1
2015-11-03,Trans Nzoia,1
2015-11-04,Trans Nzoia,2
2015-11-05,Trans Nzoia,17
2015-11-06,Trans Nzoia,7
2015-11-07,Trans Nzoia,2
2015-11-08,Trans Nzoia,1
2015-11-09,Trans Nzoia,0
2015-11-10,Trans Nzoia,2
2015-11-11,Trans Nzoia,14
2015-11-12,Trans Nzoia,0
2015-11-13,Trans Nzoia,0
2015-11-14,Trans Nzoia,10
2015-11-15,Trans Nzoia,20
2015-11-16,Trans Nzoia,0
2015-11-17,Trans Nzoia,0
2015-11-18,Trans Nzoia,1
2015-11-19,Trans Nzoia,2
2015-11-20,Trans Nzoia,2
2015-11-21,Trans Nzoia,1
2015-11-22,Trans Nzoia,2
2015-11-23,Trans Nzoia,1
2015-11-24,Trans Nzoia,1
2015-11-25,Trans Nzoia,2
2015-11-26,Trans Nzoia,0
2015-11-27,Trans Nzoia,2
2015-11-28,Trans Nzoia,0
2015-11-29,Trans Nzoia,0
2015-11-30,Trans Nzoia,1
2015-12-01,Trans Nzoia,0
2015-12-02,Trans Nzoia,2
2015-12-03,Trans Nzoia,1
2015-12-04,Trans Nzoia,2
2015-12-05,Trans Nzoia,2
2015-12-06,Trans Nzoia,1
2015-12-07,Trans Nzoia,1
2015-12-08,Trans Nzoia,0
2015-12-09,Trans Nzoia,2
2015-12-10,Trans Nzoia,1
2015-12-11,Trans Nzoia,0
2015-12-12,Trans Nzoia,0
2015-12-13,Trans Nzoia,1
2015-12-14,Trans Nzoia,2
2015-12-15,Trans Nzoia,2
2015-12-16,Trans Nzoia,0
2015-12-17,Trans Nzoia,1
2015-12-18,Trans Nzoia,2
2015-12-19,Trans Nzoia,1
2015-12-20,Trans Nzoia,0
2015-12-21,Trans Nzoia,2
2015-12-22,Trans Nzoia,2
2015-12-23,Trans Nzoia,0
2015-12-24,Trans Nzoia,1
2015-12-25,Trans Nzoia,1
2015-12-26,Trans Nzoia,0
2015-12-27,Trans Nzoia,2
2015-12-28,Trans Nzoia,1
2015-12-29,Trans Nzoia,0
2015-12-30,Trans Nzoia,0
2015-12-31,Trans Nzoia,2
2016-01-01,Trans Nzoia,0
2016-01-02,Trans Nzoia,1
2016-01-03,Trans Nzoia,1
2016-01-04,Trans Nzoia,0
2016-01-05,Trans Nzoia,2
2016-01-06,Trans Nzoia,2
2016-01-07,Trans Nzoia,0
2016-01-08,Trans Nzoia,1
2016-01-09,Trans Nzoia,0
2016-01-10,Trans Nzoia,2
2016-01-11,Trans Nzoia,0
2016-01-12,Trans Nzoia,0
2016-01-13,Trans Nzoia,0
2016-01-14,Trans Nzoia,1
2016-01-15,Trans Nzoia,2
2016-01-16,Trans Nzoia,0
2016-01-17,Trans Nzoia,0
2016-01-18,Trans Nzoia,1
2016-01-19,Trans Nzoia,0
2016-01-20,Trans Nzoia,0
2016-01-21,Trans Nzoia,2
2016-01-22,Trans Nzoia,0
2016-01-23,Trans Nzoia,1
2016-01-24,Trans Nzoia,1
2016-01-25,Trans Nzoia,0
2016-01-26,Trans Nzoia,0
2016-01-27,Trans Nzoia,1
2016-01-28,Trans Nzoia,0
2016-01-29,Trans Nzoia,0
2016-01-30,Trans Nzoia,2
2016-01-31,Trans Nzoia,1
2016-02-01,Trans Nzoia,2
2016-02-02,Trans Nzoia,2
2016-02-03,Trans Nzoia,0
2016-02-04,Trans Nzoia,2
2016-02-05,Trans Nzoia,1
2016-02-06,Trans Nzoia,2
2016-02-07,Trans Nzoia,2
2016-02-08,Trans Nzoia,2
2016-02-09,Trans Nzoia,0
2016-02-10,Trans Nzoia,2
2016-02-11,Trans Nzoia,0
