date,county,malaria_cases
2016-05-17,Uasin Gishu,50
2016-05-18,Uasin Gishu,28
2016-05-19,Uasin Gishu,28
2016-05-20,Uasin Gishu,36
2016-05-21,Uasin Gishu,24
2016-05-22,Uasin Gishu,35
2016-05-23,Uasin Gishu,45
2016-05-24,Uasin Gishu,25
2016-05-25,Uasin Gishu,27
2016-05-26,Uasin Gishu,39
2016-05-27,Uasin Gishu,29
2016-05-28,Uasin Gishu,35
2016-05-29,Uasin Gishu,26
2016-05-30,Uasin Gishu,40
2016-05-31,Uasin Gishu,35
2016-06-01,Uasin Gishu,33
2016-06-02,Uasin Gishu,30
2016-06-03,Uasin Gishu,27
2016-06-04,Uasin Gishu,21
2016-06-05,Uasin Gishu,14
2016-06-06,Uasin Gishu,38
2016-06-07,Uasin Gishu,24
2016-06-08,Uasin Gishu,35
2016-06-09,Uasin Gishu,21
2016-06-10,Uasin Gishu,23
2016-06-11,Uasin Gishu,16
2016-06-12,Uasin Gishu,26
2016-06-13,Uasin Gishu,32
2016-06-14,Uasin Gishu,19
2016-06-15,Uasin Gishu,27
2016-06-16,Uasin Gishu,28
2016-06-17,Uasin Gishu,20
2016-06-18,Uasin Gishu,38
2016-06-19,Uasin Gishu,29
2016-06-20,Uasin Gishu,49
2016-06-21,Uasin Gishu,13
2016-06-22,Uasin Gishu,22
2016-06-23,Uasin Gishu,20
2016-06-24,Uasin Gishu,36
2016-06-25,Uasin Gishu,35
2016-06-26,Uasin Gishu,24
2016-06-27,Uasin Gishu,17
2016-06-28,Uasin Gishu,30
2016-06-29,Uasin Gishu,26
2016-06-30,Uasin Gishu,25
2016-07-01,Uasin Gishu,12
2016-07-02,Uasin Gishu,11
2016-07-03,Uasin Gishu,37
2016-07-04,Uasin Gishu,33
2016-07-05,Uasin Gishu,31
2016-07-06,Uasin Gishu,11
2016-07-07,Uasin Gishu,0
2016-07-08,Uasin Gishu,15
2016-07-09,Uasin Gishu,26
2016-07-10,Uasin Gishu,22
2016-07-11,Uasin Gishu,20
2016-07-12,Uasin Gishu,19
2016-07-13,Uasin Gishu,26
2016-07-14,Uasin Gishu,37
2016-07-15,Uasin Gishu,27
2016-07-16,Uasin Gishu,45
2016-07-17,Uasin Gishu,20
2016-07-18,Uasin Gishu,19
2016-07-19,Uasin Gishu,28
2016-07-20,Uasin Gishu,34
2016-07-21,Uasin Gishu,24
2016-07-22,Uasin Gishu,30
2016-07-23,Uasin Gishu,7
2016-07-24,Uasin Gishu,26
2016-07-25,Uasin Gishu,23
2016-07-26,Uasin Gishu,19
2016-07-27,Uasin Gishu,22
2016-07-28,Uasin Gishu,36
2016-07-29,Uasin Gishu,18
2016-07-30,Uasin Gishu,16
2016-07-31,Uasin Gishu,35
2016-08-01,Uasin Gishu,14
2016-08-02,Uasin Gishu,31
2016-08-03,Uasin Gishu,31
2016-08-04,Uasin Gishu,25
2016-08-05,Uasin Gishu,30
2016-08-06,Uasin Gishu,27
2016-08-07,Uasin Gishu,26
2016-08-08,Uasin Gishu,33
2016-08-09,Uasin Gishu,23
2016-08-10,Uasin Gishu,16
2016-08-11,Uasin Gishu,19
2016-08-12,Uasin Gishu,40
2016-08-13,Uasin Gishu,27
2016-08-14,Uasin Gishu,1
2016-08-15,Uasin Gishu,29
2016-08-16,Uasin Gishu,31
2016-08-17,Uasin Gishu,0
2016-08-18,Uasin Gishu,39
2016-08-19,Uasin Gishu,18
2016-08-20,Uasin Gishu,33
2016-08-21,Uasin Gishu,35
2016-08-22,Uasin Gishu,39
2016-08-23,Uasin Gishu,27
2016-08-24,Uasin Gishu,29
2016-08-25,Uasin Gishu,14
2016-08-26,Uasin Gishu,10
2016-08-27,Uasin Gishu,22
2016-08-28,Uasin Gishu,18
2016-08-29,Uasin Gishu,25
2016-08-30,Uasin Gishu,32
2016-08-31,Uasin Gishu,14
2016-09-01,Uasin Gishu,31
2016-09-02,Uasin Gishu,24
2016-09-03,Uasin Gishu,39
2016-09-04,Uasin Gishu,36
2016-09-05,Uasin Gishu,21
2016-09-06,Uasin Gishu,26
2016-09-07,Uasin Gishu,28
2016-09-08,Uasin Gishu,37
2016-09-09,Uasin Gishu,27
2016-09-10,Uasin Gishu,12
2016-09-11,Uasin Gishu,13
2016-09-12,Uasin Gishu,28
2016-09-13,Uasin Gishu,31
2016-09-14,Uasin Gishu,20
2016-09-15,Uasin Gishu,19
2016-09-16,Uasin Gishu,19
2016-09-17,Uasin Gishu,30
2016-09-18,Uasin Gishu,21
2016-09-19,Uasin Gishu,21
2016-09-20,Uasin Gishu,29
2016-09-21,Uasin Gishu,25
2016-09-22,Uasin Gishu,42
2016-09-23,Uasin Gishu,35
2016-09-24,Uasin Gishu,14
2016-09-25,Uasin Gishu,20
2016-09-26,Uasin Gishu,25
2016-09-27,Uasin Gishu,33
2016-09-28,Uasin Gishu,23
2016-09-29,Uasin Gishu,27
2016-09-30,Uasin Gishu,21
2016-10-01,Uasin Gishu,34
2015-01-01,Elgeyo Marakwet,33
2015-01-02,Elgeyo Marakwet,33
2015-01-03,Elgeyo Marakwet,24
2015-01-04,Elgeyo Marakwet,18
2015-01-05,Elgeyo Marakwet,28
2015-01-06,Elgeyo Marakwet,25
2015-01-07,Elgeyo Marakwet,29
2015-01-08,Elgeyo Marakwet,19
2015-01-09,Elgeyo Marakwet,7
2015-01-10,Elgeyo Marakwet,33
2015-01-11,Elgeyo Marakwet,38
2015-01-12,Elgeyo Marakwet,3
2015-01-13,Elgeyo Marakwet,21
2015-01-14,Elgeyo Marakwet,24
2015-01-15,Elgeyo Marakwet,31
2015-01-16,Elgeyo Marakwet,40
2015-01-17,Elgeyo Marakwet,26
2015-01-18,Elgeyo Marakwet,20
2015-01-19,Elgeyo Marakwet,22
2015-01-20,Elgeyo Marakwet,25
2015-01-21,Elgeyo Marakwet,29
2015-01-22,Elgeyo Marakwet,46
2015-01-23,Elgeyo Marakwet,24
2015-01-24,Elgeyo Marakwet,28
2015-01-25,Elgeyo Marakwet,22
2015-01-26,Elgeyo Marakwet,28
2015-01-27,Elgeyo Marakwet,28
2015-01-28,Elgeyo Marakwet,18
2015-01-29,Elgeyo Marakwet,28
2015-01-30,Elgeyo Marakwet,51
2015-01-31,Elgeyo Marakwet,22
2015-02-01,Elgeyo Marakwet,26
2015-02-02,Elgeyo Marakwet,22
2015-02-03,Elgeyo Marakwet,35
2015-02-04,Elgeyo Marakwet,33
2015-02-05,Elgeyo Marakwet,37
2015-02-06,Elgeyo Marakwet,33
2015-02-07,Elgeyo Marakwet,14
2015-02-08,Elgeyo Marakwet,22
2015-02-09,Elgeyo Marakwet,29
2015-02-10,Elgeyo Marakwet,24
2015-02-11,Elgeyo Marakwet,18
2015-02-12,Elgeyo Marakwet,43
2015-02-13,Elgeyo Marakwet,11
2015-02-14,Elgeyo Marakwet,31
2015-02-15,Elgeyo Marakwet,36
2015-02-16,Elgeyo Marakwet,23
2015-02-17,Elgeyo Marakwet,46
2015-02-18,Elgeyo Marakwet,25
2015-02-19,Elgeyo Marakwet,20
2015-02-20,Elgeyo Marakwet,28
2015-02-21,Elgeyo Marakwet,21
2015-02-22,Elgeyo Marakwet,16
2015-02-23,Elgeyo Marakwet,22
2015-02-24,Elgeyo Marakwet,21
2015-02-25,Elgeyo Marakwet,20
2015-02-26,Elgeyo Marakwet,31
2015-02-27,Elgeyo Marakwet,21
2015-02-28,Elgeyo Marakwet,39
2015-03-01,Elgeyo Marakwet,24
2015-03-02,Elgeyo Marakwet,22
2015-03-03,Elgeyo Marakwet,16
2015-03-04,Elgeyo Marakwet,28
2015-03-05,Elgeyo Marakwet,34
2015-03-06,Elgeyo Marakwet,25
2015-03-07,Elgeyo Marakwet,28
2015-03-08,Elgeyo Marakwet,22
2015-03-09,Elgeyo Marakwet,22
2015-03-10,Elgeyo Marakwet,4
2015-03-11,Elgeyo Marakwet,26
2015-03-12,Elgeyo Marakwet,36
2015-03-13,Elgeyo Marakwet,44
2015-03-14,Elgeyo Marakwet,31
2015-03-15,Elgeyo Marakwet,31
2015-03-16,Elgeyo Marakwet,30
2015-03-17,Elgeyo Marakwet,18
2015-03-18,Elgeyo Marakwet,38
2015-03-19,Elgeyo Marakwet,22
2015-03-20,Elgeyo Marakwet,23
2015-03-21,Elgeyo Marakwet,46
2015-03-22,Elgeyo Marakwet,31
2015-03-23,Elgeyo Marakwet,43
2015-03-24,Elgeyo Marakwet,24
2015-03-25,Elgeyo Marakwet,16
2015-03-26,Elgeyo Marakwet,40
2015-03-27,Elgeyo Marakwet,15
2015-03-28,Elgeyo Marakwet,48
2015-03-29,Elgeyo Marakwet,32
2015-03-30,Elgeyo Marakwet,48
2015-03-31,Elgeyo Marakwet,49
2015-04-01,Elgeyo Marakwet,33
2015-04-02,Elgeyo Marakwet,29
2015-04-03,Elgeyo Marakwet,31
2015-04-04,Elgeyo Marakwet,33
2015-04-05,Elgeyo Marakwet,32
2015-04-06,Elgeyo Marakwet,27
2015-04-07,Elgeyo Marakwet,38
2015-04-08,Elgeyo Marakwet,30
2015-04-09,Elgeyo Marakwet,15
2015-04-10,Elgeyo Marakwet,15
2015-04-11,Elgeyo Marakwet,35
2015-04-12,Elgeyo Marakwet,36
2015-04-13,Elgeyo Marakwet,31
2015-04-14,Elgeyo Marakwet,23
2015-04-15,Elgeyo Marakwet,42
2015-04-16,Elgeyo Marakwet,30
2015-04-17,Elgeyo Marakwet,7
2015-04-18,Elgeyo Marakwet,7
2015-04-19,Elgeyo Marakwet,28
2015-04-20,Elgeyo Marakwet,29
2015-04-21,Elgeyo Marakwet,27
2015-04-22,Elgeyo Marakwet,27
2015-04-23,Elgeyo Marakwet,37
2015-04-24,Elgeyo Marakwet,28
2015-04-25,Elgeyo Marakwet,33
2015-04-26,Elgeyo Marakwet,18
2015-04-27,Elgeyo Marakwet,9
2015-04-28,Elgeyo Marakwet,26
2015-04-29,Elgeyo Marakwet,23
2015-04-30,Elgeyo Marakwet,14
2015-05-01,Elgeyo Marakwet,27
2015-05-02,Elgeyo Marakwet,30
2015-05-03,Elgeyo Marakwet,44
2015-05-04,Elgeyo Marakwet,38
2015-05-05,Elgeyo Marakwet,21
2015-05-06,Elgeyo Marakwet,24
2015-05-07,Elgeyo Marakwet,19
2015-05-08,Elgeyo Marakwet,38
2015-05-09,Elgeyo Marakwet,15
2015-05-10,Elgeyo Marakwet,26
2015-05-11,Elgeyo Marakwet,27
2015-05-12,Elgeyo Marakwet,49
2015-05-13,Elgeyo Marakwet,20
2015-05-14,Elgeyo Marakwet,30
2015-05-15,Elgeyo Marakwet,18
2015-05-16,Elgeyo Marakwet,36
2015-05-17,Elgeyo Marakwet,49
2015-05-18,Elgeyo Marakwet,51
2015-05-19,Elgeyo Marakwet,27
2015-05-20,Elgeyo Marakwet,25
2015-05-21,Elgeyo Marakwet,25
2015-05-22,Elgeyo Marakwet,10
2015-05-23,Elgeyo Marakwet,31
2015-05-24,Elgeyo Marakwet,25
2015-05-25,Elgeyo Marakwet,18
2015-05-26,Elgeyo Marakwet,42
2015-05-27,Elgeyo Marakwet,19
2015-05-28,Elgeyo Marakwet,37
2015-05-29,Elgeyo Marakwet,31
2015-05-30,Elgeyo Marakwet,44
2015-05-31,Elgeyo Marakwet,10
2015-06-01,Elgeyo Marakwet,26
2015-06-02,Elgeyo Marakwet,35
2015-06-03,Elgeyo Marakwet,32
2015-06-04,Elgeyo Marakwet,15
2015-06-05,Elgeyo Marakwet,15
2015-06-06,Elgeyo Marakwet,20
2015-06-07,Elgeyo Marakwet,35
2015-06-08,Elgeyo Marakwet,47
2015-06-09,Elgeyo Marakwet,21
2015-06-10,Elgeyo Marakwet,24
2015-06-11,Elgeyo Marakwet,30
2015-06-12,Elgeyo Marakwet,30
2015-06-13,Elgeyo Marakwet,24
2015-06-14,Elgeyo Marakwet,23
2015-06-15,Elgeyo Marakwet,35
2015-06-16,Elgeyo Marakwet,23
2015-06-17,Elgeyo Marakwet,30
2015-06-18,Elgeyo Marakwet,27
2015-06-19,Elgeyo Marakwet,39
2015-06-20,Elgeyo Marakwet,29
2015-06-21,Elgeyo Marakwet,26
2015-06-22,Elgeyo Marakwet,16
2015-06-23,Elgeyo Marakwet,37
2015-06-24,Elgeyo Marakwet,15
2015-06-25,Elgeyo Marakwet,15
2015-06-26,Elgeyo Marakwet,21
2015-06-27,Elgeyo Marakwet,19
2015-06-28,Elgeyo Marakwet,43
2015-06-29,Elgeyo Marakwet,21
2015-06-30,Elgeyo Marakwet,33
2015-07-01,Elgeyo Marakwet,39
2015-07-02,Elgeyo Marakwet,13
2015-07-03,Elgeyo Marakwet,42
2015-07-04,Elgeyo Marakwet,47
2015-07-05,Elgeyo Marakwet,21
2015-07-06,Elgeyo Marakwet,29
2015-07-07,Elgeyo Marakwet,9
2015-07-08,Elgeyo Marakwet,25
2015-07-09,Elgeyo Marakwet,20
2015-07-10,Elgeyo Marakwet,17
2015-07-11,Elgeyo Marakwet,19
2015-07-12,Elgeyo Marakwet,36
2015-07-13,Elgeyo Marakwet,35
2015-07-14,Elgeyo Marakwet,13
2015-07-15,Elgeyo Marakwet,7
2015-07-16,Elgeyo Marakwet,16
2015-07-17,Elgeyo Marakwet,26
2015-07-18,Elgeyo Marakwet,11
2015-07-19,Elgeyo Marakwet,36
2015-07-20,Elgeyo Marakwet,26
2015-07-21,Elgeyo Marakwet,25
2015-07-22,Elgeyo Marakwet,10
2015-07-23,Elgeyo Marakwet,8
2015-07-24,Elgeyo Marakwet,21
2015-07-25,Elgeyo Marakwet,26
2015-07-26,Elgeyo Marakwet,14
2015-07-27,Elgeyo Marakwet,33
2015-07-28,Elgeyo Marakwet,34
2015-07-29,Elgeyo Marakwet,27
2015-07-30,Elgeyo Marakwet,29
2015-07-31,Elgeyo Marakwet,35
2015-08-01,Elgeyo Marakwet,30
2015-08-02,Elgeyo Marakwet,13
2015-08-03,Elgeyo Marakwet,13
2015-08-04,Elgeyo Marakwet,33
2015-08-05,Elgeyo Marakwet,28
2015-08-06,Elgeyo Marakwet,31
2015-08-07,Elgeyo Marakwet,28
2015-08-08,Elgeyo Marakwet,22
2015-08-09,Elgeyo Marakwet,10
2015-08-10,Elgeyo Marakwet,46
2015-08-11,Elgeyo Marakwet,34
2015-08-12,Elgeyo Marakwet,8
2015-08-13,Elgeyo Marakwet,24
2015-08-14,Elgeyo Marakwet,27
2015-08-15,Elgeyo Marakwet,23
2015-08-16,Elgeyo Marakwet,31
2015-08-17,Elgeyo Marakwet,25
2015-08-18,Elgeyo Marakwet,29
2015-08-19,Elgeyo Marakwet,31
2015-08-20,Elgeyo Marakwet,12
2015-08-21,Elgeyo Marakwet,39
2015-08-22,Elgeyo Marakwet,37
2015-08-23,Elgeyo Marakwet,40
2015-08-24,Elgeyo Marakwet,34
2015-08-25,Elgeyo Marakwet,20
2015-08-26,Elgeyo Marakwet,26
2015-08-27,Elgeyo Marakwet,26
2015-08-28,Elgeyo Marakwet,11
2015-08-29,Elgeyo Marakwet,34
2015-08-30,Elgeyo Marakwet,32
2015-08-31,Elgeyo Marakwet,23
2015-09-01,Elgeyo Marakwet,37
2015-09-02,Elgeyo Marakwet,15
2015-09-03,Elgeyo Marakwet,3
2015-09-04,Elgeyo Marakwet,35
2015-09-05,Elgeyo Marakwet,33
2015-09-06,Elgeyo Marakwet,26
2015-09-07,Elgeyo Marakwet,25
2015-09-08,Elgeyo Marakwet,8
2015-09-09,Elgeyo Marakwet,29
2015-09-10,Elgeyo Marakwet,57
2015-09-11,Elgeyo Marakwet,23
2015-09-12,Elgeyo Marakwet,17
2015-09-13,Elgeyo Marakwet,30
2015-09-14,Elgeyo Marakwet,46
2015-09-15,Elgeyo Marakwet,11
2015-09-16,Elgeyo Marakwet,23
2015-09-17,Elgeyo Marakwet,4
2015-09-18,Elgeyo Marakwet,16
2015-09-19,Elgeyo Marakwet,32
2015-09-20,Elgeyo Marakwet,6
2015-09-21,Elgeyo Marakwet,13
2015-09-22,Elgeyo Marakwet,40
2015-09-23,Elgeyo Marakwet,27
2015-09-24,Elgeyo Marakwet,26
2015-09-25,Elgeyo Marakwet,15
2015-09-26,Elgeyo Marakwet,25
2015-09-27,Elgeyo Marakwet,23
2015-09-28,Elgeyo Marakwet,30
2015-09-29,Elgeyo Marakwet,31
2015-09-30,Elgeyo Marakwet,22
2015-10-01,Elgeyo Marakwet,50
2015-10-02,Elgeyo Marakwet,39
2015-10-03,Elgeyo Marakwet,33
2015-10-04,Elgeyo Marakwet,19
2015-10-05,Elgeyo Marakwet,18
2015-10-06,Elgeyo Marakwet,34
2015-10-07,Elgeyo Marakwet,40
2015-10-08,Elgeyo Marakwet,16
2015-10-09,Elgeyo Marakwet,16
2015-10-10,Elgeyo Marakwet,26
2015-10-11,Elgeyo Marakwet,22
2015-10-12,Elgeyo Marakwet,17
2015-10-13,Elgeyo Marakwet,46
2015-10-14,Elgeyo Marakwet,22
2015-10-15,Elgeyo Marakwet,22
2015-10-16,Elgeyo Marakwet,26
2015-10-17,Elgeyo Marakwet,19
2015-10-18,Elgeyo Marakwet,29
2015-10-19,Elgeyo Marakwet,38
2015-10-20,Elgeyo Marakwet,32
2015-10-21,Elgeyo Marakwet,32
2015-10-22,Elgeyo Marakwet,15
2015-10-23,Elgeyo Marakwet,42
2015-10-24,Elgeyo Marakwet,34
2015-10-25,Elgeyo Marakwet,22
2015-10-26,Elgeyo Marakwet,28
2015-10-27,Elgeyo Marakwet,40
2015-10-28,Elgeyo Marakwet,41
2015-10-29,Elgeyo Marakwet,36
2015-10-30,Elgeyo Marakwet,38
2015-10-31,Elgeyo Marakwet,46
2015-11-01,Elgeyo Marakwet,27
2015-11-02,Elgeyo Marakwet,14
2015-11-03,Elgeyo Marakwet,26
2015-11-04,Elgeyo Marakwet,30
2015-11-05,Elgeyo Marakwet,33
2015-11-06,Elgeyo Marakwet,19
2015-11-07,Elgeyo Marakwet,0
2015-11-08,Elgeyo Marakwet,37
2015-11-09,Elgeyo Marakwet,26
2015-11-10,Elgeyo Marakwet,39
2015-11-11,Elgeyo Marakwet,13
2015-11-12,Elgeyo Marakwet,28
2015-11-13,Elgeyo Marakwet,6
2015-11-14,Elgeyo Marakwet,27
2015-11-15,Elgeyo Marakwet,23
2015-11-16,Elgeyo Marakwet,41
2015-11-17,Elgeyo Marakwet,37
2015-11-18,Elgeyo Marakwet,31
2015-11-19,Elgeyo Marakwet,38
2015-11-20,Elgeyo Marakwet,23
2015-11-21,Elgeyo Marakwet,38
2015-11-22,Elgeyo Marakwet,25
2015-11-23,Elgeyo Marakwet,19
2015-11-24,Elgeyo Marakwet,34
2015-11-25,Elgeyo Marakwet,31
2015-11-26,Elgeyo Marakwet,30
2015-11-27,Elgeyo Marakwet,27
2015-11-28,Elgeyo Marakwet,36
2015-11-29,Elgeyo Marakwet,32
2015-11-30,Elgeyo Marakwet,9
2015-12-01,Elgeyo Marakwet,29
2015-12-02,Elgeyo Marakwet,8
2015-12-03,Elgeyo Marakwet,29
2015-12-04,Elgeyo Marakwet,12
2015-12-05,Elgeyo Marakwet,36
2015-12-06,Elgeyo Marakwet,27
2015-12-07,Elgeyo Marakwet,31
2015-12-08,Elgeyo Marakwet,22
2015-12-09,Elgeyo Marakwet,26
2015-12-10,Elgeyo Marakwet,35
2015-12-11,Elgeyo Marakwet,42
2015-12-12,Elgeyo Marakwet,27
2015-12-13,Elgeyo Marakwet,28
2015-12-14,Elgeyo Marakwet,29
2015-12-15,Elgeyo Marakwet,30
2015-12-16,Elgeyo Marakwet,43
2015-12-17,Elgeyo Marakwet,33
2015-12-18,Elgeyo Marakwet,42
2015-12-19,Elgeyo Marakwet,34
2015-12-20,Elgeyo Marakwet,25
2015-12-21,Elgeyo Marakwet,26
2015-12-22,Elgeyo Marakwet,13
2015-12-23,Elgeyo Marakwet,25
2015-12-24,Elgeyo Marakwet,30
2015-12-25,Elgeyo Marakwet,33
2015-12-26,Elgeyo Marakwet,26
2015-12-27,Elgeyo Marakwet,18
2015-12-28,Elgeyo Marakwet,12
2015-12-29,Elgeyo Marakwet,1
2015-12-30,Elgeyo Marakwet,11
2015-12-31,Elgeyo Marakwet,44
2016-01-01,Elgeyo Marakwet,28
2016-01-02,Elgeyo Marakwet,32
2016-01-03,Elgeyo Marakwet,27
2016-01-04,Elgeyo Marakwet,33
2016-01-05,Elgeyo Marakwet,1
2016-01-06,Elgeyo Marakwet,26
2016-01-07,Elgeyo Marakwet,17
2016-01-08,Elgeyo Marakwet,27
2016-01-09,Elgeyo Marakwet,38
2016-01-10,Elgeyo Marakwet,41
2016-01-11,Elgeyo Marakwet,47
2016-01-12,Elgeyo Marakwet,22
2016-01-13,Elgeyo Marakwet,39
2016-01-14,Elgeyo Marakwet,35
2016-01-15,Elgeyo Marakwet,30
2016-01-16,Elgeyo Marakwet,35
2016-01-17,Elgeyo Marakwet,34
2016-01-18,Elgeyo Marakwet,24
2016-01-19,Elgeyo Marakwet,13
2016-01-20,Elgeyo Marakwet,15
2016-01-21,Elgeyo Marakwet,23
2016-01-22,Elgeyo Marakwet,19
2016-01-23,Elgeyo Marakwet,45
2016-01-24,Elgeyo Marakwet,31
2016-01-25,Elgeyo Marakwet,25
2016-01-26,Elgeyo Marakwet,47
2016-01-27,Elgeyo Marakwet,0
2016-01-28,Elgeyo Marakwet,32
2016-01-29,Elgeyo Marakwet,51
2016-01-30,Elgeyo Marakwet,7
2016-01-31,Elgeyo Marakwet,52
2016-02-01,Elgeyo Marakwet,34
2016-02-02,Elgeyo Marakwet,26
2016-02-03,Elgeyo Marakwet,37
2016-02-04,Elgeyo Marakwet,26
2016-02-05,Elgeyo Marakwet,23
2016-02-06,Elgeyo Marakwet,13
2016-02-07,Elgeyo Marakwet,50
2016-02-08,Elgeyo Marakwet,30
2016-02-09,Elgeyo Marakwet,28
2016-02-10,Elgeyo Marakwet,37
2016-02-11,Elgeyo Marakwet,23
2016-02-12,Elgeyo Marakwet,26
2016-02-13,Elgeyo Marakwet,18
2016-02-14,Elgeyo Marakwet,3
2016-02-15,Elgeyo Marakwet,22
2016-02-16,Elgeyo Marakwet,11
2016-02-17,Elgeyo Marakwet,36
2016-02-18,Elgeyo Marakwet,30
2016-02-19,Elgeyo Marakwet,36
2016-02-20,Elgeyo Marakwet,18
2016-02-21,Elgeyo Marakwet,23
2016-02-22,Elgeyo Marakwet,32
2016-02-23,Elgeyo Marakwet,22
2016-02-24,Elgeyo Marakwet,29
2016-02-25,Elgeyo Marakwet,42
2016-02-26,Elgeyo Marakwet,41
2016-02-27,Elgeyo Marakwet,26
2016-02-28,Elgeyo Marakwet,13
2016-02-29,Elgeyo Marakwet,46
2016-03-01,Elgeyo Marakwet,34
2016-03-02,Elgeyo Marakwet,33
2016-03-03,Elgeyo Marakwet,38
2016-03-04,Elgeyo Marakwet,25
2016-03-05,Elgeyo Marakwet,46
2016-03-06,Elgeyo Marakwet,41
2016-03-07,Elgeyo Marakwet,51
2016-03-08,Elgeyo Marakwet,38
2016-03-09,Elgeyo Marakwet,7
2016-03-10,Elgeyo Marakwet,23
2016-03-11,Elgeyo Marakwet,32
2016-03-12,Elgeyo Marakwet,19
2016-03-13,Elgeyo Marakwet,38
2016-03-14,Elgeyo Marakwet,30
2016-03-15,Elgeyo Marakwet,46
2016-03-16,Elgeyo Marakwet,19
2016-03-17,Elgeyo Marakwet,52
2016-03-18,Elgeyo Marakwet,39
2016-03-19,Elgeyo Marakwet,46
2016-03-20,Elgeyo Marakwet,8
2016-03-21,Elgeyo Marakwet,25
2016-03-22,Elgeyo Marakwet,46
2016-03-23,Elgeyo Marakwet,35
2016-03-24,Elgeyo Marakwet,35
2016-03-25,Elgeyo Marakwet,45
2016-03-26,Elgeyo Marakwet,22
2016-03-27,Elgeyo Marakwet,40
2016-03-28,Elgeyo Marakwet,19
2016-03-29,Elgeyo Marakwet,35
2016-03-30,Elgeyo Marakwet,22
2016-03-31,Elgeyo Marakwet,20
2016-04-01,Elgeyo Marakwet,6
2016-04-02,Elgeyo Marakwet,36
2016-04-03,Elgeyo Marakwet,18
2016-04-04,Elgeyo Marakwet,25
2016-04-05,Elgeyo Marakwet,33
2016-04-06,Elgeyo Marakwet,29
2016-04-07,Elgeyo Marakwet,35
2016-04-08,Elgeyo Marakwet,50
2016-04-09,Elgeyo Marakwet,38
2016-04-10,Elgeyo Marakwet,10
2016-04-11,Elgeyo Marakwet,20
2016-04-12,Elgeyo Marakwet,26
2016-04-13,Elgeyo Marakwet,13
2016-04-14,Elgeyo Marakwet,35
2016-04-15,Elgeyo Marakwet,14
2016-04-16,Elgeyo Marakwet,43
2016-04-17,Elgeyo Marakwet,46
2016-04-18,Elgeyo Marakwet,34
2016-04-19,Elgeyo Marakwet,35
2016-04-20,Elgeyo Marakwet,29
2016-04-21,Elgeyo Marakwet,19
2016-04-22,Elgeyo Marakwet,25
2016-04-23,Elgeyo Marakwet,44
2016-04-24,Elgeyo Marakwet,14
2016-04-25,Elgeyo Marakwet,38
2016-04-26,Elgeyo Marakwet,29
2016-04-27,Elgeyo Marakwet,56
2016-04-28,Elgeyo Marakwet,31
2016-04-29,Elgeyo Marakwet,15
2016-04-30,Elgeyo Marakwet,35
2016-05-01,Elgeyo Marakwet,52
2016-05-02,Elgeyo Marakwet,30
2016-05-03,Elgeyo Marakwet,32
2016-05-04,Elgeyo Marakwet,46
2016-05-05,Elgeyo Marakwet,26
2016-05-06,Elgeyo Marakwet,20
2016-05-07,Elgeyo Marakwet,32
2016-05-08,Elgeyo Marakwet,36
2016-05-09,Elgeyo Marakwet,33
2016-05-10,Elgeyo Marakwet,38
2016-05-11,Elgeyo Marakwet,43
2016-05-12,Elgeyo Marakwet,12
2016-05-13,Elgeyo Marakwet,23
2016-05-14,Elgeyo Marakwet,58
2016-05-15,Elgeyo Marakwet,31
2016-05-16,Elgeyo Marakwet,37
2016-05-17,Elgeyo Marakwet,26
2016-05-18,Elgeyo Marakwet,46
2016-05-19,Elgeyo Marakwet,32
2016-05-20,Elgeyo Marakwet,22
2016-05-21,Elgeyo Marakwet,40
2016-05-22,Elgeyo Marakwet,21
2016-05-23,Elgeyo Marakwet,34
2016-05-24,Elgeyo Marakwet,16
2016-05-25,Elgeyo Marakwet,27
2016-05-26,Elgeyo Marakwet,39
2016-05-27,Elgeyo Marakwet,38
2016-05-28,Elgeyo Marakwet,47
2016-05-29,Elgeyo Marakwet,32
2016-05-30,Elgeyo Marakwet,44
2016-05-31,Elgeyo Marakwet,31
2016-06-01,Elgeyo Marakwet,16
2016-06-02,Elgeyo Marakwet,40
2016-06-03,Elgeyo Marakwet,31
2016-06-04,Elgeyo Marakwet,50
2016-06-05,Elgeyo Marakwet,31
2016-06-06,Elgeyo Marakwet,11
2016-06-07,Elgeyo Marakwet,33
2016-06-08,Elgeyo Marakwet,3
2016-06-09,Elgeyo Marakwet,5
2016-06-10,Elgeyo Marakwet,32
2016-06-11,Elgeyo Marakwet,11
2016-06-12,Elgeyo Marakwet,20
2016-06-13,Elgeyo Marakwet,16
2016-06-14,Elgeyo Marakwet,21
2016-06-15,Elgeyo Marakwet,11
2016-06-16,Elgeyo Marakwet,17
2016-06-17,Elgeyo Marakwet,11
2016-06-18,Elgeyo Marakwet,23
2016-06-19,Elgeyo Marakwet,19
2016-06-20,Elgeyo Marakwet,21
2016-06-21,Elgeyo Marakwet,41
2016-06-22,Elgeyo Marakwet,23
2016-06-23,Elgeyo Marakwet,11
2016-06-24,Elgeyo Marakwet,36
2016-06-25,Elgeyo Marakwet,37
2016-06-26,Elgeyo Marakwet,34
2016-06-27,Elgeyo Marakwet,35
2016-06-28,Elgeyo Marakwet,20
2016-06-29,Elgeyo Marakwet,36
2016-06-30,Elgeyo Marakwet,43
