date,county,rainfall_mm,avg_temp_c
2015-06-25,Trans Nzoia,4.71,25.7
2015-06-26,Trans Nzoia,6.32,21.07
2015-06-27,Trans Nzoia,7.8,24.9
2015-06-28,Trans Nzoia,8.63,19.44
2015-06-29,Trans Nzoia,2.6,17.88
2015-06-30,Trans Nzoia,5.54,22.29
2015-07-01,Trans Nzoia,4.44,25.42
2015-07-02,Trans Nzoia,6.44,22.24
2015-07-03,Trans Nzoia,6.96,26.56
2015-07-04,Trans Nzoia,6.03,26.99
2015-07-05,Trans Nzoia,4.52,19.65
2015-07-06,Trans Nzoia,9.63,22.93
2015-07-07,Trans Nzoia,3.28,27.39
2015-07-08,Trans Nzoia,4.13,22.47
2015-07-09,Trans Nzoia,4.7,20.93
2015-07-10,Trans Nzoia,3.65,20.3
2015-07-11,Trans Nzoia,5.76,15.69
2015-07-12,Trans Nzoia,1.86,17.44
2015-07-13,Trans Nzoia,1.09,25.97
2015-07-14,Trans Nzoia,2.39,24.41
2015-07-15,Trans Nzoia,1.78,27.02
2015-07-16,Trans Nzoia,7.55,22.43
2015-07-17,Trans Nzoia,7.21,22.18
2015-07-18,Trans Nzoia,6.41,22.2
2015-07-19,Trans Nzoia,2.82,22.88
2015-07-20,Trans Nzoia,1.9,19.26
2015-07-21,Trans Nzoia,5.67,21.52
2015-07-22,Trans Nzoia,3.62,24.27
2015-07-23,Trans Nzoia,9.35,18.69
2015-07-24,Trans Nzoia,4.61,21.8
2015-07-25,Trans Nzoia,4.88,25.28
2015-07-26,Trans Nzoia,6.03,21.19
2015-07-27,Trans Nzoia,3.89,21.95
2015-07-28,Trans Nzoia,4.13,26.37
2015-07-29,Trans Nzoia,3.71,27.02
2015-07-30,Trans Nzoia,2.92,26.19
2015-07-31,Trans Nzoia,1.3,24.26
2015-08-01,Trans Nzoia,3.61,19.04
2015-08-02,Trans Nzoia,3.25,31.31
2015-08-03,Trans Nzoia,3.73,16.51
2015-08-04,Trans Nzoia,4.01,29.04
2015-08-05,Trans Nzoia,2.72,23.73
2015-08-06,Trans Nzoia,6.32,26.72
2015-08-07,Trans Nzoia,5.25,24.05
2015-08-08,Trans Nzoia,5.6,20.68
2015-08-09,Trans Nzoia,5.25,23.41
2015-08-10,Trans Nzoia,8.2,23.3
2015-08-11,Trans Nzoia,2.35,23.45
2015-08-12,Trans Nzoia,5.72,28.99
2015-08-13,Trans Nzoia,2.27,24.21
2015-08-14,Trans Nzoia,3.65,18.2
2015-08-15,Trans Nzoia,5.54,22.39
2015-08-16,Trans Nzoia,6.33,24.5
2015-08-17,Trans Nzoia,6.48,24.03
2015-08-18,Trans Nzoia,8.13,32.13
2015-08-19,Trans Nzoia,3.44,26.47
2015-08-20,Trans Nzoia,6.64,21.07
2015-08-21,Trans Nzoia,5.31,20.67
2015-08-22,Trans Nzoia,5.57,22.22
2015-08-23,Trans Nzoia,6.61,19.8
2015-08-24,Trans Nzoia,9.24,24.78
2015-08-25,Trans Nzoia,5.68,26.61
2015-08-26,Trans Nzoia,5.57,28.61
2015-08-27,Trans Nzoia,4.06,24.16
2015-08-28,Trans Nzoia,5.44,20.93
2015-08-29,Trans Nzoia,1.49,21.17
2015-08-30,Trans Nzoia,4.78,27.09
2015-08-31,Trans Nzoia,3.72,21.59
2015-09-01,Trans Nzoia,6.43,19.39
2015-09-02,Trans Nzoia,3.73,22.85
2015-09-03,Trans Nzoia,4.42,29.01
2015-09-04,Trans Nzoia,9.62,28.48
2015-09-05,Trans Nzoia,5.91,24.82
2015-09-06,Trans Nzoia,5.99,19.46
2015-09-07,Trans Nzoia,5.91,22.73
2015-09-08,Trans Nzoia,2.71,22.13
2015-09-09,Trans Nzoia,3.94,24.48
2015-09-10,Trans Nzoia,7.18,18.04
2015-09-11,Trans Nzoia,1.4,17.53
2015-09-12,Trans Nzoia,6.4,27.16
2015-09-13,Trans Nzoia,2.02,29.18
2015-09-14,Trans Nzoia,5.41,24.21
2015-09-15,Trans Nzoia,5.0,22.89
2015-09-16,Trans Nzoia,7.63,25.1
2015-09-17,Trans Nzoia,6.7,24.8
2015-09-18,Trans Nzoia,6.88,26.34
2015-09-19,Trans Nzoia,7.61,25.8
2015-09-20,Trans Nzoia,7.0,24.94
2015-09-21,Trans Nzoia,4.2,21.65
2015-09-22,Trans Nzoia,5.08,24.18
2015-09-23,Trans Nzoia,5.02,23.87
2015-09-24,Trans Nzoia,4.45,25.89
2015-09-25,Trans Nzoia,10.88,21.65
2015-09-26,Trans Nzoia,9.54,28.82
2015-09-27,Trans Nzoia,3.73,15.74
2015-09-28,Trans Nzoia,3.96,20.54
2015-09-29,Trans Nzoia,0.9,23.96
2015-09-30,Trans Nzoia,7.05,23.11
2015-10-01,Trans Nzoia,7.95,27.46
2015-10-02,Trans Nzoia,6.83,23.63
2015-10-03,Trans Nzoia,12.45,26.86
2015-10-04,Trans Nzoia,6.21,24.87
2015-10-05,Trans Nzoia,5.98,22.89
2015-10-06,Trans Nzoia,7.58,24.07
2015-10-07,Trans Nzoia,12.03,24.36
2015-10-08,Trans Nzoia,9.02,24.63
2015-10-09,Trans Nzoia,12.49,26.59
2015-10-10,Trans Nzoia,11.12,24.19
2015-10-11,Trans Nzoia,8.99,21.72
2015-10-12,Trans Nzoia,0.0,22.98
2015-10-13,Trans Nzoia,6.21,24.25
2015-10-14,Trans Nzoia,11.37,25.38
2015-10-15,Trans Nzoia,3.34,25.4
2015-10-16,Trans Nzoia,8.33,26.13
2015-10-17,Trans Nzoia,8.82,24.2
2015-10-18,Trans Nzoia,0.7,23.87
2015-10-19,Trans Nzoia,9.26,20.38
2015-10-20,Trans Nzoia,4.47,25.66
2015-10-21,Trans Nzoia,8.7,22.63
2015-10-22,Trans Nzoia,12.27,22.48
2015-10-23,Trans Nzoia,7.3,21.56
2015-10-24,Trans Nzoia,8.17,22.39
2015-10-25,Trans Nzoia,4.47,22.11
2015-10-26,Trans Nzoia,5.37,22.38
2015-10-27,Trans Nzoia,11.42,22.14
2015-10-28,Trans Nzoia,9.09,24.83
2015-10-29,Trans Nzoia,10.18,24.28
2015-10-30,Trans Nzoia,8.27,25.23
2015-10-31,Trans Nzoia,19.83,26.32
2015-11-01,Trans Nzoia,13.12,25.98
2015-11-02,Trans Nzoia,8.26,29.63
2015-11-03,Trans Nzoia,11.55,25.32
2015-11-04,Trans Nzoia,9.75,28.42
2015-11-05,Trans Nzoia,15.62,25.55
2015-11-06,Trans Nzoia,16.18,26.15
2015-11-07,Trans Nzoia,10.35,27.67
2015-11-08,Trans Nzoia,7.84,28.56
2015-11-09,Trans Nzoia,12.14,25.5
2015-11-10,Trans Nzoia,10.48,22.74
2015-11-11,Trans Nzoia,17.87,24.09
2015-11-12,Trans Nzoia,7.41,20.05
2015-11-13,Trans Nzoia,6.38,27.76
2015-11-14,Trans Nzoia,15.65,24.94
2015-11-15,Trans Nzoia,21.63,21.67
2015-11-16,Trans Nzoia,5.83,22.69
2015-11-17,Trans Nzoia,11.64,26.97
2015-11-18,Trans Nzoia,6.19,21.24
2015-11-19,Trans Nzoia,5.95,24.81
2015-11-20,Trans Nzoia,4.65,23.93
2015-11-21,Trans Nzoia,9.3,25.08
2015-11-22,Trans Nzoia,11.99,22.19
2015-11-23,Trans Nzoia,8.09,22.5
2015-11-24,Trans Nzoia,6.48,20.41
2015-11-25,Trans Nzoia,12.01,23.99
2015-11-26,Trans Nzoia,7.27,26.03
2015-11-27,Trans Nzoia,8.86,24.63
2015-11-28,Trans Nzoia,9.25,22.8
2015-11-29,Trans Nzoia,6.64,17.56
2015-11-30,Trans Nzoia,14.08,26.7
2015-12-01,Trans Nzoia,0.65,25.26
2015-12-02,Trans Nzoia,5.58,28.45
2015-12-03,Trans Nzoia,3.8,22.57
2015-12-04,Trans Nzoia,3.49,20.27
2015-12-05,Trans Nzoia,5.41,24.05
2015-12-06,Trans Nzoia,1.08,24.81
2015-12-07,Trans Nzoia,6.09,19.54
2015-12-08,Trans Nzoia,4.93,20.45
2015-12-09,Trans Nzoia,5.43,24.69
2015-12-10,Trans Nzoia,2.02,21.57
2015-12-11,Trans Nzoia,3.75,25.72
2015-12-12,Trans Nzoia,5.7,26.22
2015-12-13,Trans Nzoia,5.16,23.15
2015-12-14,Trans Nzoia,6.4,24.3
2015-12-15,Trans Nzoia,4.24,24.26
2015-12-16,Trans Nzoia,7.69,23.5
2015-12-17,Trans Nzoia,5.04,28.59
2015-12-18,Trans Nzoia,0.2,24.95
2015-12-19,Trans Nzoia,5.29,28.36
2015-12-20,Trans Nzoia,5.72,29.97
2015-12-21,Trans Nzoia,5.26,25.3
2015-12-22,Trans Nzoia,4.06,18.26
2015-12-23,Trans Nzoia,5.31,19.2
2015-12-24,Trans Nzoia,7.33,25.16
2015-12-25,Trans Nzoia,0.47,25.73
2015-12-26,Trans Nzoia,5.45,24.83
2015-12-27,Trans Nzoia,1.1,24.16
2015-12-28,Trans Nzoia,3.33,26.66
2015-12-29,Trans Nzoia,6.46,21.23
2015-12-30,Trans Nzoia,8.11,22.21
2015-12-31,Trans Nzoia,5.46,26.37
2016-01-01,Trans Nzoia,2.67,29.73
2016-01-02,Trans Nzoia,1.06,27.06
2016-01-03,Trans Nzoia,0.95,25.32
2016-01-04,Trans Nzoia,4.58,28.8
2016-01-05,Trans Nzoia,4.55,27.72
2016-01-06,Trans Nzoia,1.95,18.88
2016-01-07,Trans Nzoia,7.55,24.99
2016-01-08,Trans Nzoia,5.03,26.96
2016-01-09,Trans Nzoia,4.5,22.77
2016-01-10,Trans Nzoia,4.76,24.83
2016-01-11,Trans Nzoia,5.85,30.05
2016-01-12,Trans Nzoia,7.55,29.11
2016-01-13,Trans Nzoia,4.23,22.22
2016-01-14,Trans Nzoia,0.36,21.45
2016-01-15,Trans Nzoia,4.22,26.81
2016-01-16,Trans Nzoia,7.57,23.26
2016-01-17,Trans Nzoia,6.21,18.04
2016-01-18,Trans Nzoia,6.99,26.17
2016-01-19,Trans Nzoia,7.7,27.89
2016-01-20,Trans Nzoia,5.32,22.33
2016-01-21,Trans Nzoia,8.24,21.05
2016-01-22,Trans Nzoia,8.13,29.03
2016-01-23,Trans Nzoia,6.14,23.06
2016-01-24,Trans Nzoia,2.22,20.76
2016-01-25,Trans Nzoia,3.52,26.21
2016-01-26,Trans Nzoia,5.45,27.19
2016-01-27,Trans Nzoia,5.08,18.84
2016-01-28,Trans Nzoia,6.75,25.3
2016-01-29,Trans Nzoia,2.46,26.34
2016-01-30,Trans Nzoia,6.73,23.97
2016-01-31,Trans Nzoia,5.56,20.76
2016-02-01,Trans Nzoia,5.73,20.48
2016-02-02,Trans Nzoia,4.51,20.75
2016-02-03,Trans Nzoia,9.9,20.74
2016-02-04,Trans Nzoia,6.69,25.77
2016-02-05,Trans Nzoia,2.68,19.26
2016-02-06,Trans Nzoia,5.75,30.2
2016-02-07,Trans Nzoia,1.83,24.25
2016-02-08,Trans Nzoia,3.06,26.59
2016-02-09,Trans Nzoia,2.84,31.76
2016-02-10,Trans Nzoia,3.37,23.41
2016-02-11,Trans Nzoia,6.42,21.15
2016-02-12,Trans Nzoia,5.6,21.11
2016-02-13,Trans Nzoia,7.07,19.76
2016-02-14,Trans Nzoia,5.87,21.72
2016-02-15,Trans Nzoia,3.45,17.98
2016-02-16,Trans Nzoia,5.81,25.47
2016-02-17,Trans Nzoia,4.11,24.01
2016-02-18,Trans Nzoia,6.89,25.81
2016-02-19,Trans Nzoia,9.34,24.87
2016-02-20,Trans Nzoia,7.89,21.28
2016-02-21,Trans Nzoia,5.74,25.08
2016-02-22,Trans Nzoia,3.6,23.79
2016-02-23,Trans Nzoia,5.82,23.97
2016-02-24,Trans Nzoia,3.84,28.66
2016-02-25,Trans Nzoia,5.49,27.99
2016-02-26,Trans Nzoia,3.35,25.87
2016-02-27,Trans Nzoia,7.01,26.21
2016-02-28,Trans Nzoia,3.86,24.1
2016-02-29,Trans Nzoia,3.22,25.98
2016-03-01,Trans Nzoia,20.77,22.59
2016-03-02,Trans Nzoia,25.59,26.7
2016-03-03,Trans Nzoia,9.11,25.75
2016-03-04,Trans Nzoia,15.22,18.41
2016-03-05,Trans Nzoia,13.89,26.27
2016-03-06,Trans Nzoia,13.31,24.6
2016-03-07,Trans Nzoia,8.78,23.2
2016-03-08,Trans Nzoia,15.88,26.14
2016-03-09,Trans Nzoia,20.83,20.68
2016-03-10,Trans Nzoia,15.93,26.84
2016-03-11,Trans Nzoia,23.07,25.1
2016-03-12,Trans Nzoia,7.36,22.22
2016-03-13,Trans Nzoia,23.32,19.21
2016-03-14,Trans Nzoia,15.6,29.26
2016-03-15,Trans Nzoia,23.32,24.76
2016-03-16,Trans Nzoia,21.74,20.21
2016-03-17,Trans Nzoia,4.85,20.46
2016-03-18,Trans Nzoia,14.83,23.71
2016-03-19,Trans Nzoia,6.82,22.55
2016-03-20,Trans Nzoia,6.93,22.41
2016-03-21,Trans Nzoia,15.35,27.86
2016-03-22,Trans Nzoia,23.11,24.13
2016-03-23,Trans Nzoia,21.03,30.62
2016-03-24,Trans Nzoia,14.67,26.01
2016-03-25,Trans Nzoia,13.45,22.47
2016-03-26,Trans Nzoia,16.12,17.93
2016-03-27,Trans Nzoia,11.2,21.02
2016-03-28,Trans Nzoia,18.88,23.51
2016-03-29,Trans Nzoia,6.26,25.05
2016-03-30,Trans Nzoia,15.52,24.94
2016-03-31,Trans Nzoia,12.61,21.91
2016-04-01,Trans Nzoia,11.98,23.84
2016-04-02,Trans Nzoia,13.41,22.73
2016-04-03,Trans Nzoia,12.86,23.35
2016-04-04,Trans Nzoia,24.33,23.87
2016-04-05,Trans Nzoia,18.53,26.14
2016-04-06,Trans Nzoia,17.44,24.97
2016-04-07,Trans Nzoia,20.64,24.65
2016-04-08,Trans Nzoia,13.82,24.65
2016-04-09,Trans Nzoia,16.94,23.71
2016-04-10,Trans Nzoia,11.16,28.15
2016-04-11,Trans Nzoia,15.7,21.86
2016-04-12,Trans Nzoia,10.75,23.95
2016-04-13,Trans Nzoia,14.14,24.12
2016-04-14,Trans Nzoia,7.73,20.35
2016-04-15,Trans Nzoia,5.92,21.66
2016-04-16,Trans Nzoia,13.79,26.6
2016-04-17,Trans Nzoia,19.73,18.35
2016-04-18,Trans Nzoia,16.42,27.8
2016-04-19,Trans Nzoia,15.53,26.06
2016-04-20,Trans Nzoia,16.75,26.91
2016-04-21,Trans Nzoia,16.12,23.9
2016-04-22,Trans Nzoia,14.97,24.78
2016-04-23,Trans Nzoia,23.26,25.4
2016-04-24,Trans Nzoia,18.17,25.76
2016-04-25,Trans Nzoia,8.9,25.54
2016-04-26,Trans Nzoia,15.47,27.41
2016-04-27,Trans Nzoia,3.78,26.97
2016-04-28,Trans Nzoia,17.82,22.68
2016-04-29,Trans Nzoia,21.77,22.42
2016-04-30,Trans Nzoia,11.29,24.13
2016-05-01,Trans Nzoia,14.45,27.46
2016-05-02,Trans Nzoia,16.72,22.59
2016-05-03,Trans Nzoia,10.35,20.95
2016-05-04,Trans Nzoia,13.24,21.31
2016-05-05,Trans Nzoia,6.46,24.98
2016-05-06,Trans Nzoia,14.37,25.41
2016-05-07,Trans Nzoia,8.76,22.33
2016-05-08,Trans Nzoia,16.92,23.19
2016-05-09,Trans Nzoia,16.53,23.49
2016-05-10,Trans Nzoia,4.47,25.67
2016-05-11,Trans Nzoia,12.22,28.71
2016-05-12,Trans Nzoia,9.44,20.66
2016-05-13,Trans Nzoia,18.06,23.67
2016-05-14,Trans Nzoia,17.3,25.66
2016-05-15,Trans Nzoia,15.88,23.62
2016-05-16,Trans Nzoia,8.37,27.95
2016-05-17,Trans Nzoia,12.56,28.16
2016-05-18,Trans Nzoia,11.32,23.29
2016-05-19,Trans Nzoia,9.71,20.94
2016-05-20,Trans Nzoia,17.68,20.42
2016-05-21,Trans Nzoia,17.85,24.72
2016-05-22,Trans Nzoia,6.93,23.8
2016-05-23,Trans Nzoia,6.09,21.96
2016-05-24,Trans Nzoia,13.09,26.78
2016-05-25,Trans Nzoia,21.06,21.99
2016-05-26,Trans Nzoia,20.62,18.77
2016-05-27,Trans Nzoia,9.67,23.69
2016-05-28,Trans Nzoia,12.62,25.14
2016-05-29,Trans Nzoia,16.52,23.13
2016-05-30,Trans Nzoia,9.81,29.16
2016-05-31,Trans Nzoia,18.55,21.59
2016-06-01,Trans Nzoia,5.63,21.9
2016-06-02,Trans Nzoia,5.86,23.62
2016-06-03,Trans Nzoia,1.53,21.89
2016-06-04,Trans Nzoia,7.99,25.77
2016-06-05,Trans Nzoia,9.11,19.24
2016-06-06,Trans Nzoia,6.04,30.07
2016-06-07,Trans Nzoia,3.93,26.21
2016-06-08,Trans Nzoia,8.8,20.74
2016-06-09,Trans Nzoia,2.49,27.1
2016-06-10,Trans Nzoia,3.96,21.72
2016-06-11,Trans Nzoia,2.55,21.05
2016-06-12,Trans Nzoia,4.93,23.0
2016-06-13,Trans Nzoia,5.94,26.18
2016-06-14,Trans Nzoia,4.22,22.28
2016-06-15,Trans Nzoia,1.91,25.12
2016-06-16,Trans Nzoia,2.52,23.52
2016-06-17,Trans Nzoia,3.38,24.94
2016-06-18,Trans Nzoia,4.78,26.11
2016-06-19,Trans Nzoia,1.76,23.52
2016-06-20,Trans Nzoia,4.54,24.09
2016-06-21,Trans Nzoia,1.68,25.69
2016-06-22,Trans Nzoia,3.02,27.48
2016-06-23,Trans Nzoia,5.19,28.0
2016-06-24,Trans Nzoia,5.9,20.42
2016-06-25,Trans Nzoia,7.9,24.17
2016-06-26,Trans Nzoia,4.13,24.68
2016-06-27,Trans Nzoia,2.15,20.22
2016-06-28,Trans Nzoia,7.95,28.08
2016-06-29,Trans Nzoia,4.35,21.27
2016-06-30,Trans Nzoia,5.7,25.36
2016-07-01,Trans Nzoia,3.5,21.62
2016-07-02,Trans Nzoia,5.81,23.05
2016-07-03,Trans Nzoia,2.41,30.34
2016-07-04,Trans Nzoia,7.11,25.17
2016-07-05,Trans Nzoia,5.4,24.37
2016-07-06,Trans Nzoia,4.13,27.18
2016-07-07,Trans Nzoia,7.97,16.87
2016-07-08,Trans Nzoia,3.14,23.63
2016-07-09,Trans Nzoia,7.1,26.71
2016-07-10,Trans Nzoia,2.41,22.01
2016-07-11,Trans Nzoia,9.57,22.15
2016-07-12,Trans Nzoia,10.17,23.17
2016-07-13,Trans Nzoia,3.03,23.71
2016-07-14,Trans Nzoia,6.93,23.24
2016-07-15,Trans Nzoia,4.08,26.59
2016-07-16,Trans Nzoia,7.16,24.5
2016-07-17,Trans Nzoia,5.56,31.2
2016-07-18,Trans Nzoia,6.75,29.21
2016-07-19,Trans Nzoia,2.89,26.84
2016-07-20,Trans Nzoia,1.16,29.3
2016-07-21,Trans Nzoia,3.65,24.82
2016-07-22,Trans Nzoia,5.11,22.99
2016-07-23,Trans Nzoia,9.15,27.07
2016-07-24,Trans Nzoia,5.35,25.68
2016-07-25,Trans Nzoia,6.57,22.83
2016-07-26,Trans Nzoia,5.45,26.72
2016-07-27,Trans Nzoia,3.44,27.84
2016-07-28,Trans Nzoia,7.95,22.6
2016-07-29,Trans Nzoia,4.76,21.14
2016-07-30,Trans Nzoia,2.83,19.13
2016-07-31,Trans Nzoia,1.64,20.77
2016-08-01,Trans Nzoia,7.76,20.57
2016-08-02,Trans Nzoia,8.45,22.39
2016-08-03,Trans Nzoia,0.0,18.38
2016-08-04,Trans Nzoia,3.4,25.96
2016-08-05,Trans Nzoia,8.16,24.3
2016-08-06,Trans Nzoia,0.62,20.06
2016-08-07,Trans Nzoia,4.11,25.3
2016-08-08,Trans Nzoia,6.48,26.01
2016-08-09,Trans Nzoia,0.73,25.61
2016-08-10,Trans Nzoia,5.35,22.43
2016-08-11,Trans Nzoia,4.73,19.43
2016-08-12,Trans Nzoia,6.4,25.49
2016-08-13,Trans Nzoia,4.17,22.88
2016-08-14,Trans Nzoia,7.33,28.4
2016-08-15,Trans Nzoia,8.92,25.69
2016-08-16,Trans Nzoia,5.16,22.24
2016-08-17,Trans Nzoia,3.52,21.8
2016-08-18,Trans Nzoia,8.27,22.7
2016-08-19,Trans Nzoia,6.3,26.93
2016-08-20,Trans Nzoia,4.89,23.81
2016-08-21,Trans Nzoia,4.56,24.54
2016-08-22,Trans Nzoia,3.91,25.02
2016-08-23,Trans Nzoia,5.92,20.23
2016-08-24,Trans Nzoia,8.97,23.85
2016-08-25,Trans Nzoia,4.02,19.58
2016-08-26,Trans Nzoia,4.6,23.82
2016-08-27,Trans Nzoia,6.83,21.76
2016-08-28,Trans Nzoia,5.7,19.83
2016-08-29,Trans Nzoia,6.75,21.59
2016-08-30,Trans Nzoia,7.36,23.67
2016-08-31,Trans Nzoia,10.26,19.8
2016-09-01,Trans Nzoia,4.6,23.52
2016-09-02,Trans Nzoia,4.22,29.21
2016-09-03,Trans Nzoia,3.19,25.92
2016-09-04,Trans Nzoia,8.99,23.86
2016-09-05,Trans Nzoia,6.11,24.05
2016-09-06,Trans Nzoia,4.04,23.63
2016-09-07,Trans Nzoia,3.05,19.88
2016-09-08,Trans Nzoia,2.37,19.82
2016-09-09,Trans Nzoia,4.3,26.38
2016-09-10,Trans Nzoia,3.71,24.37
2016-09-11,Trans Nzoia,5.92,29.07
2016-09-12,Trans Nzoia,5.76,23.59
2016-09-13,Trans Nzoia,2.65,28.62
2016-09-14,Trans Nzoia,8.66,32.96
2016-09-15,Trans Nzoia,6.64,24.06
2016-09-16,Trans Nzoia,4.78,21.45
2016-09-17,Trans Nzoia,6.67,27.37
2016-09-18,Trans Nzoia,4.18,24.3
2016-09-19,Trans Nzoia,4.13,22.5
2016-09-20,Trans Nzoia,5.09,18.0
2016-09-21,Trans Nzoia,6.96,20.04
2016-09-22,Trans Nzoia,7.92,17.08
2016-09-23,Trans Nzoia,6.45,21.11
2016-09-24,Trans Nzoia,0.8,21.94
2016-09-25,Trans Nzoia,8.45,18.94
2016-09-26,Trans Nzoia,4.31,23.54
2016-09-27,Trans Nzoia,4.0,23.68
2016-09-28,Trans Nzoia,2.54,17.63
2016-09-29,Trans Nzoia,4.91,26.02
2016-09-30,Trans Nzoia,4.34,27.19
2016-10-01,Trans Nzoia,8.48,23.53
2015-01-01,Uasin Gishu,8.31,20.07
2015-01-02,Uasin Gishu,5.0,23.22
2015-01-03,Uasin Gishu,4.16,26.76
2015-01-04,Uasin Gishu,5.18,20.33
2015-01-05,Uasin Gishu,5.8,31.33
2015-01-06,Uasin Gishu,4.19,21.83
2015-01-07,Uasin Gishu,3.57,20.54
2015-01-08,Uasin Gishu,4.35,24.85
2015-01-09,Uasin Gishu,6.35,28.04
2015-01-10,Uasin Gishu,3.0,26.97
2015-01-11,Uasin Gishu,3.76,23.57
2015-01-12,Uasin Gishu,7.98,28.42
2015-01-13,Uasin Gishu,5.89,25.29
2015-01-14,Uasin Gishu,2.39,21.25
2015-01-15,Uasin Gishu,3.46,25.64
2015-01-16,Uasin Gishu,5.62,25.36
2015-01-17,Uasin Gishu,8.05,22.58
2015-01-18,Uasin Gishu,4.79,26.76
2015-01-19,Uasin Gishu,3.21,27.9
2015-01-20,Uasin Gishu,7.41,20.94
2015-01-21,Uasin Gishu,3.82,19.53
2015-01-22,Uasin Gishu,5.06,20.71
2015-01-23,Uasin Gishu,6.64,25.25
2015-01-24,Uasin Gishu,5.1,23.22
2015-01-25,Uasin Gishu,4.31,27.43
2015-01-26,Uasin Gishu,4.8,21.64
2015-01-27,Uasin Gishu,3.89,18.77
2015-01-28,Uasin Gishu,3.29,25.23
2015-01-29,Uasin Gishu,5.55,29.37
2015-01-30,Uasin Gishu,3.37,20.52
2015-01-31,Uasin Gishu,5.36,23.01
2015-02-01,Uasin Gishu,3.14,24.88
2015-02-02,Uasin Gishu,5.1,23.31
2015-02-03,Uasin Gishu,4.31,20.2
2015-02-04,Uasin Gishu,6.0,25.91
2015-02-05,Uasin Gishu,4.84,19.2
2015-02-06,Uasin Gishu,6.02,25.07
2015-02-07,Uasin Gishu,4.52,21.73
2015-02-08,Uasin Gishu,3.92,20.34
2015-02-09,Uasin Gishu,2.6,24.0
2015-02-10,Uasin Gishu,3.7,20.66
2015-02-11,Uasin Gishu,3.04,24.99
2015-02-12,Uasin Gishu,5.67,27.54
2015-02-13,Uasin Gishu,4.74,24.83
2015-02-14,Uasin Gishu,4.73,22.91
2015-02-15,Uasin Gishu,4.84,28.95
2015-02-16,Uasin Gishu,5.66,29.78
2015-02-17,Uasin Gishu,3.37,22.19
2015-02-18,Uasin Gishu,5.45,22.48
2015-02-19,Uasin Gishu,2.86,25.46
2015-02-20,Uasin Gishu,2.68,24.13
2015-02-21,Uasin Gishu,5.66,23.23
2015-02-22,Uasin Gishu,5.49,17.59
2015-02-23,Uasin Gishu,4.26,25.86
2015-02-24,Uasin Gishu,5.58,28.47
2015-02-25,Uasin Gishu,6.42,28.2
2015-02-26,Uasin Gishu,4.33,24.19
2015-02-27,Uasin Gishu,9.35,23.37
2015-02-28,Uasin Gishu,7.04,25.45
2015-03-01,Uasin Gishu,15.88,24.01
2015-03-02,Uasin Gishu,14.53,22.41
2015-03-03,Uasin Gishu,26.26,24.46
2015-03-04,Uasin Gishu,14.76,24.7
2015-03-05,Uasin Gishu,11.77,23.02
2015-03-06,Uasin Gishu,11.22,27.4
2015-03-07,Uasin Gishu,18.27,27.86
2015-03-08,Uasin Gishu,6.19,29.38
2015-03-09,Uasin Gishu,18.91,24.42
2015-03-10,Uasin Gishu,19.97,21.72
2015-03-11,Uasin Gishu,13.02,24.66
2015-03-12,Uasin Gishu,15.05,17.75
2015-03-13,Uasin Gishu,0.0,24.21
2015-03-14,Uasin Gishu,14.15,21.13
2015-03-15,Uasin Gishu,17.97,22.99
2015-03-16,Uasin Gishu,16.03,21.47
2015-03-17,Uasin Gishu,11.55,23.86
2015-03-18,Uasin Gishu,17.53,25.84
2015-03-19,Uasin Gishu,12.05,24.43
2015-03-20,Uasin Gishu,8.98,26.63
2015-03-21,Uasin Gishu,1.86,31.43
2015-03-22,Uasin Gishu,17.34,22.32
2015-03-23,Uasin Gishu,25.31,22.5
2015-03-24,Uasin Gishu,15.26,26.47
2015-03-25,Uasin Gishu,14.97,27.77
2015-03-26,Uasin Gishu,16.44,26.12
2015-03-27,Uasin Gishu,15.63,22.51
2015-03-28,Uasin Gishu,20.18,25.89
2015-03-29,Uasin Gishu,14.63,20.88
2015-03-30,Uasin Gishu,6.05,22.03
2015-03-31,Uasin Gishu,7.57,26.83
2015-04-01,Uasin Gishu,13.62,26.15
2015-04-02,Uasin Gishu,13.99,22.38
2015-04-03,Uasin Gishu,18.39,17.6
2015-04-04,Uasin Gishu,11.9,16.64
2015-04-05,Uasin Gishu,22.8,18.97
2015-04-06,Uasin Gishu,21.37,18.58
2015-04-07,Uasin Gishu,8.64,23.46
2015-04-08,Uasin Gishu,9.76,24.22
2015-04-09,Uasin Gishu,12.45,21.56
2015-04-10,Uasin Gishu,22.97,28.1
2015-04-11,Uasin Gishu,23.84,21.19
2015-04-12,Uasin Gishu,20.63,27.89
2015-04-13,Uasin Gishu,14.66,29.37
2015-04-14,Uasin Gishu,14.69,27.02
2015-04-15,Uasin Gishu,13.78,24.34
2015-04-16,Uasin Gishu,8.49,28.6
2015-04-17,Uasin Gishu,13.76,23.68
2015-04-18,Uasin Gishu,17.41,26.43
2015-04-19,Uasin Gishu,12.83,28.08
2015-04-20,Uasin Gishu,11.92,24.41
2015-04-21,Uasin Gishu,0.93,28.72
2015-04-22,Uasin Gishu,11.08,28.6
2015-04-23,Uasin Gishu,7.94,23.39
2015-04-24,Uasin Gishu,18.19,28.03
2015-04-25,Uasin Gishu,15.0,26.28
2015-04-26,Uasin Gishu,20.17,22.76
2015-04-27,Uasin Gishu,8.68,26.54
